Width,Distance,TotalDistance,Time

10,50,108.24047302187847,1049,
10,50,102.70345661174214,2647,
10,50,98.0612053770501,1135,
10,50,100.4987562112089,1022,
10,50,102.44998779892558,1284,
10,50,96.16653683905551,1287,
10,50,102.31325971150173,1063,
10,50,102.52804494381037,1191,
10,50,96.33275663033837,1124,
10,50,97.52948272189288,1117,
10,50,102.39140588936164,1146,
10,50,104.93807697875924,1012,
10,50,100.4987562112089,1225,
10,50,95.26804291051643,1041,
10,50,100.65785050681629,907,
10,100,192.01043164207312,1245,
10,100,192.4162298070625,1190,
10,100,199.64970452420357,1204,
10,100,204.16659863944446,1335,
10,100,206.49455198624491,1297,
10,100,213.06337085477645,1222,
10,100,198.59507246560128,964,
10,100,192.09373903809814,990,
10,100,197.9596063274145,1104,
10,100,192.01043164207312,1081,
10,100,198.32298307365843,1064,
10,100,197.1902750584748,1167,
10,100,193.29769786523585,992,
10,100,198.92712233378333,1120,
10,100,NaN,0,
10,150,294.7066413496083,1284,
10,150,285.5240913020606,1277,
10,150,294.7677195418232,1299,
10,150,300.0066818510442,1575,
10,150,296.12161097070737,1324,
10,150,295.0254342187089,1405,
10,150,294.496187298743,1274,
10,150,296.2498970900735,1342,
10,150,294.62518561725165,1876,
10,150,289.5099384400588,1386,
10,150,285.8041405839016,1400,
10,150,293.4621074072204,1329,
10,150,300.0066818510442,1132,
10,150,299.2056293019188,1169,
10,150,NaN,0,
20,50,99.4786409235671,865,
20,50,99.29753269845128,860,
20,50,102.48902380255166,1039,
20,50,113.64858116140297,871,
20,50,89.19641248391103,1346,
20,50,92.97312883595511,966,
20,50,102.31325971150173,1029,
20,50,99.29753269845128,1236,
20,50,100.41912168506553,1161,
20,50,85.0881895447306,962,
20,50,101.6070863670443,1168,
20,50,101.6070863670443,1019,
20,50,101.54801819828883,1074,
20,50,106.30145812734649,937,
20,50,NaN,0,
20,100,186.01076763528977,1039,
20,100,188.67963687450214,1182,
20,100,199.4091380390987,1711,
20,100,204.84140206510986,1105,
20,100,186.4296113818832,1220,
20,100,185.29975715040752,1719,
20,100,204.15681115270021,955,
20,100,213.66329893095545,1086,
20,100,197.34235667313015,1075,
20,100,186.26863846678475,969,
20,100,175.8408515275054,1000,
20,100,185.3968827957764,906,
20,100,187.48866632412745,925,
20,100,196.95684806576287,1180,
20,100,NaN,0,
20,150,267.5294448190985,1129,
20,150,279.4065254601739,1356,
20,150,302.97856149904004,1110,
20,150,300.1066629638097,2248,
20,150,289.6756951520383,1711,
20,150,279.2060286037743,1072,
20,150,287.12367343222513,1076,
20,150,282.46061942486625,1071,
20,150,266.00751869073173,1190,
20,150,284.7876476823761,1208,
20,150,294.64556116437154,936,
20,150,290.33086016098366,1201,
20,150,286.0279859175105,2881,
20,150,290.06207652801896,1538,
20,150,NaN,0,
undefined,undefined,NaN,0